명칭,전화번호,주소,위도,경도,주차 가능,조리 가능,픽업서비스,부대 시설,객실명,객실크기,기준인원,비수기주말최소,비수기주중최소,성수기,id
늘송파크텔[한국관광 품질인증/Korea Quality],010-9264-4831,제주특별자치도 제주시 원노형5길 22(노형동),33.487592166,126.4832158111,가능,불가,가능,"PC, TV, 드라이기, 목욕시설, 세면도구, 없음",온돌방,8.0,2.0,50000.0,50000.0,68376.58464136109,776
제주 추억여행,064-739-7999,제주특별자치도 서귀포시 태평로92번길 21,33.2424061513,126.5322643008,가능,가능,불가,"TV, 드라이기, 목욕시설",15평형,15.0,2.0,50000.0,45000.0,68376.58464136109,777
제주 뉴오션리조트,064-799-0797,제주특별자치도 제주시 애월읍 고내로13길 59,33.4694947659,126.3455948543,가능,불가,가능,"PC실, TV, 드라이기, 목욕시설, 세면도구, 수영장(여름 성수기에만 운영), 식당, 야외테라스&바베큐장, 카페, 회의실",온돌,16.0,2.0,234807.0,221510.8306355266,321106.0141976814,778
제주 뉴오션리조트,064-799-0797,제주특별자치도 제주시 애월읍 고내로13길 59,33.4694947659,126.3455948543,가능,불가,가능,"PC실, TV, 드라이기, 목욕시설, 세면도구, 수영장(여름 성수기에만 운영), 식당, 야외테라스&바베큐장, 카페, 회의실",스위트 단체룸,16.0,10.0,234807.0,221510.8306355266,321106.0141976814,779
제주 뉴오션리조트,064-799-0797,제주특별자치도 제주시 애월읍 고내로13길 59,33.4694947659,126.3455948543,가능,불가,가능,"PC실, TV, 드라이기, 목욕시설, 세면도구, 수영장(여름 성수기에만 운영), 식당, 야외테라스&바베큐장, 카페, 회의실",더블룸,16.0,2.0,234807.0,221510.8306355266,321106.0141976814,780
제주 뉴오션리조트,064-799-0797,제주특별자치도 제주시 애월읍 고내로13길 59,33.4694947659,126.3455948543,가능,불가,가능,"PC실, TV, 드라이기, 목욕시설, 세면도구, 수영장(여름 성수기에만 운영), 식당, 야외테라스&바베큐장, 카페, 회의실",오션 더블/트윈룸,16.0,2.0,234807.0,221510.8306355266,321106.0141976814,781
제주 뉴오션리조트,064-799-0797,제주특별자치도 제주시 애월읍 고내로13길 59,33.4694947659,126.3455948543,가능,불가,가능,"PC실, TV, 드라이기, 목욕시설, 세면도구, 수영장(여름 성수기에만 운영), 식당, 야외테라스&바베큐장, 카페, 회의실",디럭스 트윈룸,16.0,2.0,234807.0,221510.8306355266,321106.0141976814,782
제주 뉴오션리조트,064-799-0797,제주특별자치도 제주시 애월읍 고내로13길 59,33.4694947659,126.3455948543,가능,불가,가능,"PC실, TV, 드라이기, 목욕시설, 세면도구, 수영장(여름 성수기에만 운영), 식당, 야외테라스&바베큐장, 카페, 회의실",스위트 더블룸,16.0,2.0,234807.0,221510.8306355266,321106.0141976814,783
제주 씨에코비치,064-782-4888~9,제주특별자치도 제주시 조천읍 신흥관전길 89-5,33.5482352937,126.6472029558,가능,가능,불가,"TV, 골프연습장, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 야외탁자, 야외풀장, 자전거대여, 정자, 취사용품, 카페, 텃밭",로즈마리,18.0,2.0,130000.0,130000.0,180000.0,784
제주 씨에코비치,064-782-4888~9,제주특별자치도 제주시 조천읍 신흥관전길 89-5,33.5482352937,126.6472029558,가능,가능,불가,"TV, 골프연습장, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 야외탁자, 야외풀장, 자전거대여, 정자, 카페, 텃밭",캐모마일,35.0,6.0,250000.0,250000.0,350000.0,785
제주 씨에코비치,064-782-4888~9,제주특별자치도 제주시 조천읍 신흥관전길 89-5,33.5482352937,126.6472029558,가능,가능,불가,"TV, 골프연습장, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 야외탁자, 야외풀장, 자전거대여, 정자, 취사용품, 카페, 텃밭",페파민트,15.0,2.0,120000.0,120000.0,150000.0,786
제주 씨에코비치,064-782-4888~9,제주특별자치도 제주시 조천읍 신흥관전길 89-5,33.5482352937,126.6472029558,가능,가능,불가,"TV, 골프연습장, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 야외탁자, 야외풀장, 자전거대여, 정자, 취사용품, 카페, 텃밭",쟈스민,20.0,3.0,160000.0,160000.0,200000.0,787
제주 씨에코비치,064-782-4888~9,제주특별자치도 제주시 조천읍 신흥관전길 89-5,33.5482352937,126.6472029558,가능,가능,불가,"TV, 골프연습장, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 야외탁자, 야외풀장, 자전거대여, 정자, 취사용품, 카페, 텃밭",라벤더,27.0,4.0,200000.0,200000.0,270000.0,788
스프링힐 리조트,064-738-3077,제주특별자치도 서귀포시 천제연로 292,33.2509287039,126.4368501597,가능,가능,불가,"TV, 드라이기, 라운지, 목욕시설, 바베큐장, 욕조, 정원, 취사용품",로얄 스위트,35.0,6.0,260000.0,240000.0,350000.0,789
스프링힐 리조트,064-738-3077,제주특별자치도 서귀포시 천제연로 292,33.2509287039,126.4368501597,가능,가능,불가,"TV, 드라이기, 라운지, 목욕시설, 바베큐장, 세면도구, 정원, 취사용품",슈페리어 스위트,25.0,2.0,190000.0,170000.0,250000.0,790
오션하우스,010-3693-4541,제주특별자치도 서귀포시 안덕면 사계남로216번길 42,33.2348340441,126.310189285,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 선상낚시, 세면도구, 취사용품",Type B/Type G,20.0,4.0,120000.0,120000.0,150000.0,791
오션하우스,010-3693-4541,제주특별자치도 서귀포시 안덕면 사계남로216번길 42,33.2348340441,126.310189285,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 선상낚시, 세면도구, 취사용품",Type C/Type E,25.0,6.0,140000.0,140000.0,170000.0,792
오션하우스,010-3693-4541,제주특별자치도 서귀포시 안덕면 사계남로216번길 42,33.2348340441,126.310189285,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 선상낚시, 세면도구, 취사용품",Type A/Type F,13.0,2.0,70000.0,70000.0,100000.0,793
오션하우스,010-3693-4541,제주특별자치도 서귀포시 안덕면 사계남로216번길 42,33.2348340441,126.310189285,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 선상낚시, 세면도구, 취사용품",Type D,13.0,2.0,70000.0,70000.0,100000.0,794
밀레니엄빌,064-763-1796,제주특별자치도 서귀포시 보목로64번길 196,33.2451928698,126.5899536843,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",커플룸,10.0,2.0,99000.0,99000.0,135385.6375898949,795
밀레니엄빌,064-763-1796,제주특별자치도 서귀포시 보목로64번길 196,33.2451928698,126.5899536843,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",1/2층,20.0,4.0,230000.0,230000.0,314532.289350261,796
밀레니엄빌,064-763-1796,제주특별자치도 서귀포시 보목로64번길 196,33.2451928698,126.5899536843,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",특실,16.0,4.0,150000.0,150000.0,205129.7539240833,797
밀레니엄빌,064-763-1796,제주특별자치도 서귀포시 보목로64번길 196,33.2451928698,126.5899536843,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",신관 복층 16평형,16.0,4.0,200000.0,200000.0,273506.3385654443,798
밀레니엄빌,064-763-1796,제주특별자치도 서귀포시 보목로64번길 196,33.2451928698,126.5899536843,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",신관 복층 18평형,18.0,4.0,99000.0,99000.0,135385.6375898949,799
씨에나펜션,064-739-6623,제주특별자치도 서귀포시 예래로 267,33.2421399797,126.3857325676,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",24평 A 양실,24.0,5.0,125000.0,120000.0,170941.4616034027,800
씨에나펜션,064-739-6623,제주특별자치도 서귀포시 예래로 267,33.2421399797,126.3857325676,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",20평 A 양실,20.0,2.0,70000.0,65000.0,95727.21849790552,801
씨에나펜션,064-739-6623,제주특별자치도 서귀포시 예래로 267,33.2421399797,126.3857325676,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",20평 B 양실,20.0,4.0,85000.0,80000.0,116240.1938903138,802
씨에나펜션,064-739-6623,제주특별자치도 서귀포시 예래로 267,33.2421399797,126.3857325676,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",20평 한실,20.0,4.0,85000.0,80000.0,116240.1938903138,803
씨에나펜션,064-739-6623,제주특별자치도 서귀포시 예래로 267,33.2421399797,126.3857325676,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",24평 B 양실,24.0,5.0,125000.0,120000.0,170941.4616034027,804
씨에나펜션,064-739-6623,제주특별자치도 서귀포시 예래로 267,33.2421399797,126.3857325676,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",35평 가족실,35.0,8.0,220000.0,210000.0,300856.9724219888,805
애월해안누리(구 하얀둥지),064-799-1600,제주특별자치도 제주시 애월읍 애월해안로 298,33.4705668076,126.3416562839,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품, 카페",15평형,15.0,2.0,80000.0,70000.0,150000.0,806
애월해안누리(구 하얀둥지),064-799-1600,제주특별자치도 제주시 애월읍 애월해안로 298,33.4705668076,126.3416562839,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품, 카페",투룸,20.0,4.0,110000.0,90000.0,200000.0,807
애월해안누리(구 하얀둥지),064-799-1600,제주특별자치도 제주시 애월읍 애월해안로 298,33.4705668076,126.3416562839,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품, 카페",45평형,45.0,8.0,230000.0,200000.0,420000.0,808
제주 펜션 포시즌(Fourseason),064-732-5222,제주특별자치도 서귀포시 칠십리로285번길 3,33.2486146127,126.583509721,가능,가능,가능,"PC, TV, 공동세탁실, 귤체험농장, 드라이기, 목욕시설, 바다전망대, 바베큐장, 산책로, 잔디마당, 취사용품",포시즌스위트,24.0,4.0,150000.0,130000.0,240000.0,809
제주 펜션 포시즌(Fourseason),064-732-5222,제주특별자치도 서귀포시 칠십리로285번길 3,33.2486146127,126.583509721,가능,가능,가능,"PC, TV, 공동세탁실, 귤체험농장, 드라이기, 목욕시설, 바다전망대, 바베큐장, 산책로, 잔디마당, 취사용품",로얄스위트,34.0,8.0,210000.0,190000.0,340000.0,810
제주 펜션 포시즌(Fourseason),064-732-5222,제주특별자치도 서귀포시 칠십리로285번길 3,33.2486146127,126.583509721,가능,가능,가능,"PC, TV, 공동세탁실, 귤체험농장, 드라이기, 목욕시설, 바다전망대, 바베큐장, 산책로, 잔디마당, 취사용품",주니어스위트,18.0,2.0,110000.0,90000.0,180000.0,811
제주 펜션 포시즌(Fourseason),064-732-5222,제주특별자치도 서귀포시 칠십리로285번길 3,33.2486146127,126.583509721,가능,가능,가능,"PC, TV, 공동세탁실, 귤체험농장, 드라이기, 목욕시설, 바다전망대, 바베큐장, 산책로, 잔디마당, 취사용품",패밀리스위트,30.0,6.0,190000.0,170000.0,300000.0,812
제주썬레이크빌,064-782-2277,제주특별자치도 서귀포시 성산읍 한도로 49,33.4675235107,126.9133678229,가능,가능,불가,"TV, 놀이터, 드라이기, 목욕시설, 야외 바베큐장, 야외정원, 야외테라스, 카페&조식당",15평 A/B,15.0,2.0,160000.0,75000.0,218805.0708523554,813
제주썬레이크빌,064-782-2277,제주특별자치도 서귀포시 성산읍 한도로 49,33.4675235107,126.9133678229,가능,가능,불가,"TV, 놀이터, 드라이기, 목욕시설, 야외 바베큐장, 야외정원, 야외테라스, 카페&조식당",18평 B/C/E,18.0,2.0,160000.0,75000.0,218805.0708523554,814
제주썬레이크빌,064-782-2277,제주특별자치도 서귀포시 성산읍 한도로 49,33.4675235107,126.9133678229,가능,가능,불가,"TV, 놀이터, 드라이기, 목욕시설, 야외 바베큐장, 야외정원, 야외테라스, 카페&조식당",18평 트윈룸,18.0,2.0,160000.0,77000.0,218805.0708523554,815
제주썬레이크빌,064-782-2277,제주특별자치도 서귀포시 성산읍 한도로 49,33.4675235107,126.9133678229,가능,가능,불가,"TV, 놀이터, 드라이기, 목욕시설, 야외 바베큐장, 야외정원, 야외테라스, 카페&조식당",30평 패밀리 A,30.0,5.0,280000.0,180000.0,382908.8739916221,816
제주썬레이크빌,064-782-2277,제주특별자치도 서귀포시 성산읍 한도로 49,33.4675235107,126.9133678229,가능,가능,불가,"TV, 놀이터, 드라이기, 목욕시설, 야외 바베큐장, 야외정원, 야외테라스, 카페&조식당",30평 패밀리 B,18.0,5.0,280000.0,180000.0,382908.8739916221,817
샤뜰레 펜션,064-738-9852,제주특별자치도 서귀포시 서호호근로46번길 68,33.2483915481,126.5288644613,가능,가능,불가,"감귤체험농장, 바베큐장, 스쿠버체험, 야외수영장",스탠다드원룸,18.0,4.0,242012.0,228307.8406681448,330959.0800445016,818
샤뜰레 펜션,064-738-9852,제주특별자치도 서귀포시 서호호근로46번길 68,33.2483915481,126.5288644613,가능,가능,불가,"감귤체험농장, 바베큐장, 스쿠버체험, 야외수영장",스탠다드로얄,18.0,4.0,242012.0,228307.8406681448,330959.0800445016,819
샤뜰레 펜션,064-738-9852,제주특별자치도 서귀포시 서호호근로46번길 68,33.2483915481,126.5288644613,가능,가능,불가,"감귤체험농장, 바베큐장, 스쿠버체험, 야외수영장",스위트룸,28.0,4.0,242012.0,228307.8406681448,330959.0800445016,820
샤뜰레 펜션,064-738-9852,제주특별자치도 서귀포시 서호호근로46번길 68,33.2483915481,126.5288644613,가능,가능,불가,"감귤체험농장, 바베큐장, 스쿠버체험, 야외수영장",로얄스위트룸,30.0,4.0,242012.0,228307.8406681448,330959.0800445016,821
제주펜션 향림원,064-733-5799,제주특별자치도 서귀포시 칠십리로394번길 8-3,33.2437569688,126.593211767,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 잔디정원, 취사용품, 해안산책로",10평형,10.0,2.0,50000.0,40000.0,60000.0,822
제주펜션 향림원,064-733-5799,제주특별자치도 서귀포시 칠십리로394번길 8-3,33.2437569688,126.593211767,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 잔디정원, 취사용품, 해안산책로",20평형 A/B,20.0,4.0,70000.0,60000.0,80000.0,823
제주펜션 향림원,064-733-5799,제주특별자치도 서귀포시 칠십리로394번길 8-3,33.2437569688,126.593211767,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 잔디정원, 취사용품, 해안산책로",30평형,30.0,6.0,120000.0,100000.0,130000.0,824
제주펜션 향림원,064-733-5799,제주특별자치도 서귀포시 칠십리로394번길 8-3,33.2437569688,126.593211767,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 잔디정원, 취사용품, 해안산책로",15평형,15.0,2.0,60000.0,50000.0,70000.0,825
제주펜션 향림원,064-733-5799,제주특별자치도 서귀포시 칠십리로394번길 8-3,33.2437569688,126.593211767,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 잔디정원, 취사용품, 해안산책로",23평형,23.0,4.0,80000.0,70000.0,90000.0,826
제주 캐슬렉스 골프텔,064-793-6630,제주특별자치도 서귀포시 안덕면 평화로 1241,33.338370434,126.3487280773,불가,가능,불가,"BAR, TV, 골프연습장, 노래방, 드라이기, 레스토랑, 목욕시설, 야외가든, 연회장, 취사용품, 편의점",일반,34.0,2.0,370000.0,330000.0,505986.726346072,827
제주 캐슬렉스 골프텔,064-793-6630,제주특별자치도 서귀포시 안덕면 평화로 1241,33.338370434,126.3487280773,불가,가능,불가,"BAR, TV, 골프연습장, 노래방, 드라이기, 레스토랑, 목욕시설, 야외가든, 연회장, 취사용품, 편의점",일반,52.0,2.0,440000.0,370000.0,601713.9448439776,828
