tourist_id,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,img_url
CNTS_200000000007658,한라산 아래 첫 마을,제주특별자치도 서귀포시 안덕면 광평로 41,"['메밀', '아이', '경관/포토', '체험관광', '6차산업', '체험', '마을산책', '마을관광', '포토스팟', '어린이', '한라산', '언택트', '어트랙션']",,1,16,(+82) 064-792-8245,안덕면 광평리에 있는 제주 메밀 체험관,,1.569672131147541,체험 사전 예약 필수 / 비용 : 업체 문의 후 이용 가능,,126.3795496,33.32820916,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/23/cd1e3bdd-ffc3-4a48-b7d8-485d5b5b5230.jpg
CNTS_300000000016019,한라산소갈비찜,제주특별자치도 제주시 애월읍 애월해안로 852 1층,"['애월', '소갈비찜', '매운소갈비찜', '오션뷰식당', '어린이메뉴']",,0,2,(+82) 064-744-2225,제주 오션뷰를 즐기며 소갈비찜과 13첩 반상을 먹을 수 있는 식당,,1.8,"마지막 주문 20:00, 브레이크타임 15:00~17:00 / 야외테이블 이용 시 반려동물 동반입장 가능 / 소형견, 중형견, 대형견 입장가능 / 리드줄 또는 케이지 사용 필수 / 대형견 동반입장 시 리드줄 짧게 착용 권고",,126.388868771368,33.4887004769698,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI",,10:00:00,21:00:00,10:00:00,21:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/07/2e507394-1090-4bcb-9f8e-b4f6406f1ec9.jpg
CNTS_200000000008050,한라산소주공장,제주특별자치도 제주시 한림읍 한림로 555,"['한라산소주', '체험관광', '액티비티', '사게절', '실내', '실내관광지', '체험', '레저/체험', '언택트', '어트랙션', '럭셔리트래블인제주', '2023_관광10선_가을']",,3,80,(+82) 064-729-1958,"제주의 대표 주류인 한라산 소주에 대한 역사와 제조 공정, 시음 등을 즐길 수 있다.",,1.4776119402985075,"매주 금,토,일 13시, 14시 30분, 16시 3회 프로그램 진행 / 홈페이지 사전 예약 필수",,126.256140108856,33.4077786720858,,공용주차장,,13:00:00,17:00:00,13:00:00,17:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/21/2c2bb4e0-a45c-4e4e-9913-381a176da233.JPG
CNTS_000000000018757,한라승마장,제주특별자치도 서귀포시 안덕면 평화로 1078,"['승마', '액티비티', '친구', '커플', '가을', '체험', '레저/체험', '어트랙션']",,1,11,(+82) 064-794-5999,전통이 깊은 승마장,,1.7794117647058822,,,126.352736802219,33.3248074460524,,"공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,경보 및 피난시설",,09:00:00,17:00:00,09:00:00,17:00:00,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c2c1f5db-d746-447c-b9e3-c64f5be3bf0d.jpg
CNTS_200000000009551,한라의향기,제주특별자치도 서귀포시 안덕면 병악로 58,"['체험', '감귤', '감귤따기', '자연경관', '어트랙션']",,0,5,(+82) 010-8662-9059,감귤체험장,,1.0,,,126.363785922595,33.2811671451114,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/24/fc1f8d62-37c0-4fb0-9cf5-c0c63cf1ec7b.jpg
CNTS_300000000012746,한림동물병원,제주특별자치도 제주시 한림읍 한림상로 114,"['반려동물병원', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82) 064-759-7975,한림동물병원은 제주시 한림읍에 위치한 동물병원이다.,,1.8,"매주 수요일, 일요일 정기휴무 / 야간/응급 진료 불가 / 사료 및 간식 판매 / 심장사상충약, 외부 구충제 판매",,126.265121081225,33.4096472702663,,"공용주차장,화장실,무료 WIFI",,10:00:00,17:00:00,10:00:00,17:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/29/22c2cc38-b772-4e8d-b74a-4c8176d9d9dc.jpg
CNTS_200000000007372,한림바다체험마을,제주특별자치도 제주시 한림읍 한림해안로 200,"['부모', '아이', '체험관광', '액티비티', '여름', '청년', '중/장년', '체험', '마을산책', '마을관광', '레저/체험', '어린이', '어트랙션']",,2,46,(+82) 064-796-7535,대나무 낚시를 이용한 제주 전통 테우낚시체험과 조간대체험을 할 수 있는 아이들을 위한 최적의 바다체험 교육.,,1.5,이용 시간이 당일 물 때에 따라 다를 수 있음(사전 예약 필요),하,126.2627828,33.41974362,"유료,","공용주차장,화장실,무료 WIFI",실외,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201808/20/79e14d0e-6d24-4ee2-8a41-b726438da253.jpg
CNTS_200000000015227,한형수정원,제주특별자치도 제주시 한림읍 옹포2길 44,"['관광지', '테마공원', '힐링', '포토스팟', '자연경관']",,0,3,(+82) 064-796-3350,한형수정원 테쉬폰 제주카페 꿈의 정원,,1.5,"<이용안내>입장료:3000원, 정원만 관람하실분은 매표 후 카페 내부로 들어와서 동굴 동선으로 시작.카페 이용 시 무료 입장 가능, <영업시간> 10:00-19:00(하절기) / 10:00-18:00(동절기)/ 매달 1,3번째 화요일 정기 휴무",하,126.249836508049,33.396955382482,"유료,입장료 3000원 (카페이용시 무료)","공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",실내+실외,10:00:00,18:00:00,10:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202302/28/0821ef32-8784-46e4-a02b-61f1c5664e93.jpg
CNTS_200000000010696,한화리조트 테라피센터,제주특별자치도 제주시 명림로 575-107 한화리조트 로비층 지하,"['스파', '힐링', '숙소', '리조트', '어트랙션']",,1,5,(+82) 064-786-1300,제주시 동쪽 중산간 지역으로 공기와 풍광 좋은 아름다운 곳에 한화리조트가 있다. 리조트가 운영하는 테라피센터는 일반적인 리조트의 사우나와는 사뭇 다른 힐링과 치유 위주의 시설을 갖추고 있다.,,1.8,"주요체험 : 반신욕, 네추럴테라피, 헤이베스 스톤테라피",,126.637358132958,33.4490025432113,,,,,,,,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202010/07/92fcee53-fa99-4262-a2f7-ed724e731f9b.JPG
CNTS_300000000015888,함덕스쿠버,제주특별자치도 제주시 조천읍 조함해안로 376-11,"['함덕', '스쿠버다이빙', '이색체험']",,0,0,(+82) 0507-1336-3068,에메랄드 함덕바다에서 즐기는 해양레저,,1.5,,중,126.657000911666,33.5472654812601,유료,,실외,00:00:00,20:00:00,00:00:00,20:00:00,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/0f090abd-ccb7-4106-b609-30304a1521a4.jpg
CNTS_000000000019818,함덕야영장,제주특별자치도 제주시 조천읍 함덕리 1008,"['야영장', '캠핑장', '액티비티', '커플', '맑음', '자연경관', '체험', '레저/체험', '캠핑', '언택트', '어트랙션']",,0,6,(+82) 064-728-7822,함덕해변 서우봉 인근에 위치한 무료 야영장.,,1.569672131147541,,,126.668280717918,33.5440094612261,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cd9cfe21-8802-4daf-82f6-27f3ca39a130.jpg
CNTS_200000000014073,해녀의 부엌 북촌점,제주특별자치도 제주시 조천읍 북촌9길 31,"['해녀', '해산물', '럭셔리트래블인제주', '빙떡', '소라', '뿔소라', '돔베고기', '생선구이', '음식']",,0,6,(+82) 070-5224-1828,해산물 파인 다이닝과 미디어 아트,,1.4776119402985075,"고객 응대시간 | 전화 : 월-금 10:00~18:00(휴게시간 12:00~13:00)/카카오톡 해녀의부엌 : 월-금 13:00~18:00/목-일 11:00,14:00,17:00(런치 약 80분,디너 약 120분)/런치(4코스) 6만9000원,디너(7코스) 8만9000원",,126.6934323933,33.5498682802124,,"현금결제,카드결제,화장실",,10:00:00,19:00:00,10:00:00,19:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202211/14/8068170f-2c44-4173-97b0-952edef96d35.jpg
CNTS_300000000012747,해맑은동물병원,제주특별자치도 제주시 한라대학로 75,"['반려동물병원', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82) 064-742-1868,해맑은동물병원은 한라대 근처에 위치한 병원이다.,,1.8,"매주 일요일 정기휴무 / 점심 및 휴게시간 : 12:00 ~ 13:00 / 야간/응급 진료 가능 / 사료 및 영양제, 보조제 판매 / 강아지 및 고양이 미용 (사전예약제)",,126.478381985283,33.4765180391532,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설",,09:00:00,18:00:00,09:00:00,15:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/29/af48d37d-8df8-4188-a28d-4e06f81272dc.jpg
CNTS_300000000012965,해병 3·4기 호국관,제주특별자치도 서귀포시 대정읍 상모대서로66번길 13,"['문화관광', '체험관광', '안보견학', '전시']",,0,0,(+82) 064-905-3319,"해병 3·4기 참전 용사들의 숭고한 희생과 헌신을 기리고, 그들의 애국 정신과 자랑스러운 발자취를 기념하기 위한 호국관",,1.21875,평일 09:00 ~ 16:00 개방 / 주말 휴관 / 부재 시 담당자 연락 (010-3775-6822),,126.260919750087,33.2272208880244,무료,공용주차장,,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202403/12/da7e5326-28d7-402e-b488-d56341659738.jpg
CNTS_000000000018860,해비치컨트리클럽제주,제주특별자치도 서귀포시 남원읍 원님로399번길 319,"['골프웨어', '골프', '제주여행', '제주골프장', '제주도골프', '제주골프투어', '제주골프', '골퍼', '노캐디']",,0,1,(+82) 064-766-6220,"""세심하게 관리된 청정 자연 속에서 골프를 """,,1.569672131147541,"예약 신청, 취소, 변경은 유선 전화로만 가능합니다.",,126.721898147673,33.3623095320649,"유료,레이크밸리 1인 170,000원 등 스카이팜 1인 200,000원","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,06:00:00,20:00:00,06:00:00,20:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202407/05/56b5e945-426d-494a-8a69-fcbc346ceb34.jpg
CNTS_200000000013506,해빛,제주특별자치도 제주시 조천읍 신촌9길 8,"['기념품', '상점/상가', '체험', '힐링', '관광지', '유리공방', '이색체험', '러닝홀리데이인제주']",,2,2,(+82) 0507-1346-7101,"스테인드글래스 공방으로 유리 조명, 썬캐쳐, 각종 소품을 판매하고 원데이 클래스를 운영하는 제주 신촌리에 있는 작은 공방",체험,2.5,"매주 월, 일요일 휴무 / 방문 전 DM 문의",하,126.622230796094,33.5353263046603,"유료,취미반 30만원~ / 원데이클래스 4만원~","공용주차장,현금결제,카드결제,화장실,무료 WIFI",실내,11:00:00,18:00:00,11:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202206/13/efeed2f7-337f-4b49-ade9-8658a7260bd5.JPG
CNTS_300000000015889,해빛다이브,제주특별자치도 서귀포시 칠십리로 123,"['서귀포시내', '스쿠버다이빙', '이색체험']",,0,0,(+82) 064-767-1970,전용 보트를 타고 즐기는 스쿠버다이빙,,2.5,,중,126.567574972689,33.2430688639168,유료,,실외,00:00:00,00:00:00,00:00:00,00:00:00,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/4fe033b9-0027-4642-8d73-0a7d00080a47.jpg
CNTS_000000000019654,해품은체험농장,제주특별자치도 서귀포시 성산읍 서성일로 1078-14,"['부모', '친구', '아이', '체험관광', '맑음', '체험', '어린이', '어트랙션']",,3,47,(+82) 070-8871-2098,청정제주의 깨끗한 자연에서 감귤을 정성껏 재배하고 있는 체험형 감귤농장입니다.,,1.569672131147541,연중무휴,,126.892637881488,33.4433230211492,,공용주차장,,09:00:00,19:00:00,09:00:00,19:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/74007d43-0c3b-41fc-8a78-bea26f3a553b.png
CONT_000000000500008,해피맘하우스,제주특별자치도 제주시 애월읍 애월해안로 306-3,"['체험관광', '비', '실내', '실내관광지', '어트랙션', '무장애관광']",,1,8,(+82) 064-799-6222,제주 인형만들기 체험장,,1.569672131147541,10시~18시(전화예약필수),,126.342346289537,33.4704092694114,,"현금결제,카드결제,화장실,무료 WIFI,음료대,경보 및 피난시설",,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f87c9153-8b6d-4033-a465-d6048b6a8de3.jpg
CNTS_300000000012725,해피애견놀이방,제주특별자치도 제주시 오라로1길 20-9,"['애견놀이터', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82) 064-744-2702,해피애견은 홀로 있는 강아지들의 외롭거나 스트레스를 받는 강아지들을 위해 만든 곳이다.,,1.8,"호텔, 유치원 영업시간 : 07:30-19:30 / 카페 영업시간 : 09:00-19:00 / 호텔, 유치원 연중 무휴 / 카페 매주 월요일 정기휴무 / 소형견 입장가능 / 7kg 이하 소형견 / 예방접종, 중성화 완료, 전염성 없는 반려견 입장가능 / 공격적이거나 사납지 않은 반려견, 하울링, 심한 짖음이 없는 반려견 입장가능 / 10살 이상 강아지는 상담 후 결정",,126.507944460301,33.4979910848535,,"공용주차장,화장실",,07:30:00,19:30:00,07:30:00,19:30:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/7abd504b-81ba-42bd-84f2-07dc0b080038.jpg
CNTS_200000000007916,핸즈웍스,제주특별자치도 제주시 한림읍 귀덕로 78,"['가죽공방', '핸드메이드', '체험관광', '체험', '어트랙션']",,0,19,(+82) 010-2542-5326,"손으로 만든 모든 것, 핸즈웍스 가죽공방",,1.8,연락 후 방문,,126.296917458851,33.4376322004626,,무료 WIFI,,11:00:00,18:19:00,11:00:00,18:19:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/20/1a2a513a-051c-4894-b0a7-e37d4e4651ff.jpg
CNTS_200000000015163,행복공방 에치비,제주특별자치도 서귀포시 중산간서로 188,"['서귀포시내', '도자기체험', '이색체험']",,0,0,(+82) 010-2859-9504,고즈넉한 분위기에서 즐기는 도예 체험,,1.0,,중,126.491520874699,33.2603989751461,유료,,실내,08:00:00,23:00:00,08:00:00,23:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/20/84d3c65c-d710-4ba1-a89f-e2fe750e2414.jpg
CNTS_000000000022470,허브동산 미디어 파사드,제주특별자치도 서귀포시 표선면 돈오름로 170,"['밤', '테마공원', '커플', '여름', '실내관광지', '어트랙션', '야간관광']",5.0,1,77,(+82) 064-787-7362,야간개장을 맞이하여 이루어지는 미디어의 향연,,1.8,,,126.814726131985,33.3291241627515,,"공용주차장,현금결제,카드결제,화장실",,,,,,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/334c2f12-3f72-424d-b859-d65a4f1e7a75.jpg
CNTS_200000000015286,헌마공신 김만일기념관,제주특별자치도 서귀포시 남원읍 서성로 919,"['관광지', '안전여행스탬프', '박물관', '김만일']",,0,0,(+82) 064-805-9801,83년의 일생동안 수천여 마리의 말을 나라에 바치다!,"체험,공연/전시",1.0,"관람시간: 09:00 ~18:00 (입장마감 17:40) 휴관일 : 매주 월요일, 1월1일, 설날, 추석 관람료 : 무료 관람시 유의사항 기념관의 모든 공간은 금연구역입니다. 안내견 이외의 애완동물은 출입이 금지되어 있습니다. 전시물에 손을 대거나 손상을 입힐 수 있는 행위는 삼가 주세요. 다른 사람의 관람을 방해하지 않도록 조심해 주세요. 어린이를 동반한 보호자께서는 어린이의 안전·보호와 관람 질서에 대한 지도를 부탁드립니다. 음식물 반입 금지구역입니다. 영상실 대관안내 (문의 : 064-805-9801)",하,126.690786029213,33.3361471782356,"무료,","공용주차장,화장실,무료 WIFI,음료대",실내+실외,09:00:00,18:00:00,09:00:00,18:00:00,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202401/17/5a5c86f6-9a98-4f1a-8eaf-96aa9264d120.png
CNTS_000000000021167,현사포구,제주특별자치도 제주시 이호1동,"['커플', '친구', '일몰', '밤', '올레', '자전거', '낚시', '자연경관']",,1,3,(+82) --,낚시꾼들이 애정하는 한치 포인트,,1.569672131147541,,,126.457478118712,33.4993272538259,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/157b64e8-ebda-4b6d-bb96-480c461db007.jpg
CNTS_300000000013063,현애원,제주특별자치도 서귀포시 성산읍 산성효자로114번길 131,"['수국', '꽃', '정원', '숲', '힐링', '휴식', '연인', '가족', '아이']",,0,0,(+82) 0507-1372-3240,사계절 꽃이 피는 곳이자 수국 명소로 유명한 정원,포토스팟,1.0,"연중무휴, 반려동물 동반 입장 가능",하,126.908869750411,33.4560789347634,"유료,일반(10,000원) / 청소년, 어린이, 경로, 제주도민(7,000원)","공용주차장,현금결제,카드결제,화장실,무료 WIFI,엘리베이터",실내+실외,09:00:00,19:00:00,09:00:00,19:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202406/26/c060048b-e713-421b-a36b-df46f43a101a.jpg
