음식점 이름,음식점 주소,전화번호,태그,특징,상세페이지 주소,좌표,lat,lon,평일오픈시간,평일클로즈시간,주말오픈시간,주말클로즈시간,img,주차시설,가성비,반려동물동반,위생,로컬 맛집,조용한,좋은 분위기,오션뷰,뷰가 좋은,theme,리뷰,has_required_food,id
연동돌담흑돼지,제주특별자치도 제주시 연동7길 35 2층,0507-1389-6090,"데이트, 모임","고급스러운, 예약, 점심식사, 저녁식사, 콜키지, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=WtXyaHlwg2OE,"{'lat': '33.4867536024654', 'lng': '126.490861227872'}",33.4867536,126.4908612,11:30,23:50,11:30,23:50,https://api.cdn.visitjeju.net/photomng/imgpath/202306/21/cc06382a-a2fa-44ef-a8b5-b34eee40b7c4.jpg,True,False,True,False,False,False,True,False,False,"#제주시내 #연동 #흑돼지
#근고기 #삼겹살 #가브리살 #항정살",109.0,False,492
연탄과친한돼지,제주특별자치도 제주시 원노형로 61,064-744-1516,"제주도민맛집, 식사모임, 술모임","서민적인, 로컬맛집, 점심식사, 저녁식사, 연탄구이, 연탄불, 무료주차",https://www.diningcode.com/profile.php?rid=Xyw6ACxID3Xs,"{'lat': '33.4831928350143', 'lng': '126.485030560245'}",33.48319284,126.4850306,16:00,22:00,16:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/6be7cc31-452d-4074-8966-b457890f6ee0.jpg,True,True,False,False,True,False,False,False,False,"#제주시내 #노형동 #흑돼지
#흑돼지근고기 #오겹살 #목살",72.8,False,493
영실국수,제주특별자치도 서귀포시 일주서로 470,0507-1467-8370,해장,"얼큰, 깔끔한, 아침식사, 점심식사, 셀프바, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=4C5PUVWYDlU7,"{'lat': '33.2544232801113', 'lng': '126.458359283261'}",33.25442328,126.4583593,09:00,19:30,09:00,19:30,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/b395d31e-323c-4f39-9c14-233f35deeb85.jpg,True,False,False,True,False,False,False,False,False,"#서귀포 #중문 #고기국수
#회국수 #짬뽕 #돔베고기 #전복구이 #만두",63.3,False,494
비상식탁,제주특별자치도 제주시 도남로7길 37-1,0507-1347-3605,"혼밥, 해장","서민적인, 가성비좋은, 점심식사, 저녁식사, 셀프바, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=WYxsn3gcXG88,"{'lat': '33.4969047643966', 'lng': '126.527307812389'}",33.49690476,126.5273078,11:00,20:00,11:00,15:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/700e65d5-7fcf-490b-ba78-6f1cb682793c.gif,True,True,False,False,False,False,False,False,False,"#육개장 #두루치기 #갈비탕
#음식 #동태찌개 #순두부찌개 #착한가격업소",69.2,False,495
도연이네그집,제주특별자치도 제주시 정든로2길 24-1,064-756-4737,제주도민맛집,"현지인맛집, 술안주, 점심식사, 저녁식사",https://www.diningcode.com/profile.php?rid=DB95JpQnsjfm,"{'lat': '33.496705821641', 'lng': '126.539311074432'}",33.49670582,126.5393111,11:00,20:00,11:00,20:00, https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/07d658d1-3071-4ad5-bd91-74b59a40d35a.jpg,False,False,False,False,True,False,False,False,False,"#밀냉면 #몸국 #소고기찌개
#고사리육개장 #갈비탕 #음식 #수육 #멸치국수 #고기국수 #냉면 #비빔밀면 #만두국 #곰탕 #김치찌개 #육개장",61.0,False,496
옛날팥죽,제주특별자치도 서귀포시 표선면 성읍민속로 130,0507-1358-3479,"제주도민맛집, 가족외식","깔끔한, 현지인추천, 아침식사, 점심식사, 무료주차",https://www.diningcode.com/profile.php?rid=1kfahm2hq4uO,"{'lat': '33.3886141525358', 'lng': '126.798910707099'}",33.38861415,126.7989107,10:00,17:00,10:00,17:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/05/4fbedf7b-2821-42c7-9b08-ff2aa36a85f5.jpg,True,False,False,True,True,False,False,False,False,"#서귀포 #표선 #성읍민속마을
#팥죽",85.4,False,497
오롯,제주특별자치도 제주시 신설로11길 2-10,0507-1323-1664,"제주도민맛집, 데이트, 혼밥","서민적인, 정갈한, 점심식사, 저녁식사",https://www.diningcode.com/profile.php?rid=qWpVj9QPQHJb,"{'lat': '33.4909954442632', 'lng': '126.544347269426'}",33.49099544,126.5443473,11:30,20:30,11:30,20:30,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/7f106d98-334d-4560-a2d9-003ae9d7873f.jpg,False,True,False,False,True,False,False,False,False,"#제주시내 #아라동 #전복게우비빔밥
#비빔밥 #청어알비빔밥 #막창순대 #가지만두튀김 #한우곰탕 #취나물비빔밥",83.8,True,498
오른,제주특별자치도 서귀포시 성산읍 해맞이해안로 2714,0507-1401-1559,"데이트, 차모임","경관/야경이좋은, 오션뷰, 점심식사, 테라스, 야외테라스, 무료주차",https://www.diningcode.com/profile.php?rid=Vd3JV3JUDsoY,"{'lat': '33.4718015584104', 'lng': '126.915754333279'}",33.47180156,126.9157543,10:30,19:00,10:30,19:00, https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240507_239%2F1715051406942y2Rmw_JPEG%2FIMG_2962.jpeg,True,False,False,False,False,False,False,True,True,"#서귀포 #오조리 #곰돌이우유
#키즈메뉴 #아이스크림크러핀 #비건메뉴",100.0,False,499
오만과자점오만과자점,제주특별자치도 제주시 원당로3길 26,0507-1415-8583,간식,"예쁜, 예약, 테이크아웃, 주차",https://www.diningcode.com/profile.php?rid=mYGCIzaON0ma,"{'lat': '33.5254049346291', 'lng': '126.587720987055'}",33.52540493,126.587721,11:00,19:00,11:00,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/4fc71b05-f3ff-421e-a22f-6fc6bcd1757a.jpg,True,False,False,False,False,False,False,False,False,"#제주시내 #삼양 #베이커리
#스모어쿠키 #크럼블 #쿠키",56.0,False,500
오버더센스,제주특별자치도 서귀포시 칠십리로 655,0507-1409-1115,"데이트, 아이동반","캐주얼한, 예쁜, 점심식사, 야외좌석, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=oKijO3x2gkPO,"{'lat': '33.2508988248671', 'lng': '126.615250210134'}",33.25089882,126.6152502,9:30,18:00,9:30,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/b2f915c1-a1a4-4379-bb98-ddc1453c5dce.jpg,True,False,True,False,False,False,True,False,True,"#갈레트 #키쉬 #아인슈페너
#마제소바 #아메리카노",70.0,False,501
오쿠다,제주특별자치도 제주시 구남동4길 45,064-724-7752,"데이트, 혼밥","캐주얼한, 깔끔한, 점심식사, 저녁식사, 무료주차, 배달",https://www.diningcode.com/profile.php?rid=HNRcJB2XykC1,"{'lat': '33.4869122947608', 'lng': '126.535842188777'}",33.48691229,126.5358422,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202203/07/4c31ef3d-2d1e-4e4b-b461-64480deaa70d.jpg,True,False,False,True,False,False,True,False,False,"#구남동 #전복요리 #음식
#식당 #전복뚝배기 #물회 #전복물회 #볶음밥 #전복죽 #전복돌솥밥 #뚝배기 #전복버터구이 #전복회 #돌솥밥 #새우튀김 #전복구이 #고등어구이 #새우장",70.9,False,502
오후새우시,제주특별자치도 서귀포시 천제연로 184,0507-1300-0349,"혼밥, 해장","서민적인, 얼큰, 아침식사, 점심식사, 저녁식사",https://www.diningcode.com/profile.php?rid=Bh3sgAP89THC,"{'lat': '33.2515902730951', 'lng': '126.424179863736'}",33.25159027,126.4241799,10:00,19:00,10:00,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/2563c834-2415-4933-b116-4d9e5ec2fb09.jpg,False,True,False,False,False,False,False,False,False,"#서귀포 #중문 #게살김밥
#새우 #해물라면 #새우도시락 #전복 #딱새우",83.2,False,503
옥란면옥,제주특별자치도 제주시 조천읍 신북로 163,0507-1433-1505,혼밥,"깔끔한, 매콤, 점심식사, 저녁식사, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=RyOh8n0SbB4I,"{'lat': '33.5355652577303', 'lng': '126.630821320602'}",33.53556526,126.6308213,11:00,16:00,11:00,16:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/26/f6a12e25-b52d-4432-a0c6-b5632b7abb2f.jpg,True,False,False,True,False,False,False,False,False,"#조천 #물냉면 #빈대떡
#메밀국수 #비빔냉면",67.8,False,504
옥만이네금능협재,제주특별자치도 제주시 한림읍 한림해안로 160,0507-1411-0736,"가족외식, 해장","서민적인, 매콤, 아침식사, 점심식사, 저녁식사, 셀프코너, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=LJgl4po3u6rx,"{'lat': '33.4165078964073', 'lng': '126.263432801303'}",33.4165079,126.2634328,09:00,22:00,09:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202203/07/7068ed27-2ae7-4a27-829d-df80ca0458d3.jpg,True,True,False,False,False,False,False,False,False,"#한림 #해물갈비찜 #해물탕
#음식 #식당 #갈비찜 #해산물 #뚝배기불고기 #고등어구이 #볶음밥",87.6,False,505
옹포별장가든협재한림점,제주특별자치도 제주시 한림읍 한림상로 24,0507-1355-3146,"백년가게, 가족외식, 부모님","3대째, 오래된맛집, 점심식사, 저녁식사, 좌식테이블, 정원, 주차, 배달",https://www.diningcode.com/profile.php?rid=QoCcVWPwf7TG,"{'lat': '33.4049599183105', 'lng': '126.257821392636'}",33.40495992,126.2578214,11:00,21:00,11:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201910/01/aa951c75-63dc-424b-a56a-4ff13d254769.jpg,True,False,False,False,False,False,False,False,True,"#선인장김치 #감귤김치 #김치
#흑돼지 #꿩 #전골 #꿩냉면 #음식 #갈치구이 #갈치조림 #제주갈치조림 #제주갈치구이 #돔베고기 #전복죽 #전복버터구이 #성게미역국 #미역국 #전복구이 #고등어구이 #전복돌솥밥 #돌솥밥 #삼계탕 #전복삼계탕",76.0,False,506
와랑식탁다방와랑,제주특별자치도 제주시 한경면 한경해안로 512-8,0507-1320-9502,해장,"서민적인, 얼큰, 점심식사, 반려동물동반, 아기의자, 주차",https://www.diningcode.com/profile.php?rid=jbz0pbBA2GHP,"{'lat': '33.3432067693141', 'lng': '126.175925386644'}",33.34320677,126.1759254,11:00,17:00,11:00,17:00,https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/4aa39651-a6a0-4b26-8b90-687650a16e98.jpg,True,True,True,False,False,False,False,False,False,"#해장라면 #고추장불고기 #가정식
#바다뷰 #오션뷰 #집밥 #음식 #식당",67.0,False,507
와흘밥상,제주특별자치도 제주시 조천읍 남조로 2228,070-7724-1113,제주도민맛집,"현지인, 로컬맛집, 아침식사, 점심식사, 저녁식사, 주차",https://www.diningcode.com/profile.php?rid=XgyR6urddR1F,"{'lat': '33.4639559830897', 'lng': '126.660629889843'}",33.46395598,126.6606299,7:00,19:00,7:00,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/02/6a58a403-1fe2-4d02-a4e7-5e17c6f27677.jpg,True,False,False,False,True,False,False,False,False,"#조천 #와흘리 #몸국
#해물뚝배기 #성게국 #김치찌개 #전복죽",61.0,False,508
용두암해촌,제주시 서해안로 614,064-742-1516,식신로드,"서민적인, 오션뷰, 아침식사, 점심식사, 저녁식사, 연중무휴, 무료주차, 발렛파킹",https://www.diningcode.com/profile.php?rid=g8nUwoLoq3TY,"{'lat': '33.5169878663086', 'lng': '126.502730255593'}",33.51698787,126.5027303,08:00,22:00,08:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b640e283-e412-48a6-814c-6b9d8b774f2b.jpg,True,True,False,False,False,False,False,True,False,"#회국수 #해산물 #갈치조림
#뚝배기 #음식 #갈치 #물회 #해물칼국수 #한치물회 #칼국수 #한치 #회 #참돔회 #광어회 #해산물모둠 #해삼 #멍게 #소라 #문어 #낙지 #전복 #보말칼국수 #활어물회 #모듬물회 #전복버터구이 #전복해물뚝배기 #성게미역국 #고등어구이 #회덮밥",80.3,False,509
용두암엄마해장국,제주특별자치도 제주시 용마로 24,0507-1411-5017,해장,"얼큰, 아침식사, 점심식사, 무료주차",https://www.diningcode.com/profile.php?rid=88YaGvgbCd3A,"{'lat': '33.5152068381398', 'lng': '126.506306782112'}",33.51520684,126.5063068,7:00,16:00,7:00,16:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/3b3f2af8-b7aa-4d3d-bc2b-bb85b73541c5.jpg,True,False,False,False,False,False,False,False,False,"#제주시내 #용두암 #전복스지탕
#고사리해장국 #해장국",57.2,False,510
보말칼국수,제주특별자치도 제주시 흥운길 77,0507-1390-6001,"식사모임, 해장","서민적인, 현지인맛집, 아침식사, 점심식사, 저녁식사, 반려동물동반, 주차",https://www.diningcode.com/profile.php?rid=yD1InGyOddoM,"{'lat': '33.5154369503257', 'lng': '126.513997113529'}",33.51543695,126.5139971,08:00,19:30,08:00,19:30,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/bb3d42d6-cedd-4fce-8a07-548c62fb0615.jpg,True,True,True,False,True,False,False,False,False,"#제주시내 #용담 #보말
#보말국 #보말죽 #보말칼국수 #보말메밀전",70.0,False,511
용왕난드르,제주특별자치도 서귀포시 안덕면 대평감산로 8,0507-1429-0726,혼밥,"서민적인, 현지인맛집, 아침식사, 점심식사, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=OqqaZsxbGQLQ,"{'lat': '33.2354508976253', 'lng': '126.36694620068'}",33.2354509,126.3669462,08:00,17:00,08:00,17:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/05/86d161c8-3669-4e1c-b718-fc1d59e7df72.jpg,True,True,True,False,True,False,False,False,False,"#서귀포 #안덕면 #보말수제비
#보말죽",77.0,False,512
우도돼지네땅콩만두,서귀포시 중정로73번길 15-1,064-733-9949,"생방송오늘저녁, 간식, 데이트","서민적인, 시끌벅적한, 주차",https://www.diningcode.com/profile.php?rid=ulCgR4JoErFD,"{'lat': '33.2495660043836', 'lng': '126.563776168981'}",33.249566,126.5637762,10:00,22:00,10:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/300dcb7c-8f88-4593-b0d2-c21495e2ec1b.jpg,True,True,False,False,False,False,False,False,False,"#만두 #땅콩만두 #김치만두
#고기만두 #음식 #막걸리 #우도 #아이스크림 #아메리카노",74.7,False,513
우무,제주특별자치도 제주시 한림읍 한림로 542-1,010-6705-0064,"간식, 데이트","깔끔한, 예약, 아침식사, 테이크아웃",https://www.diningcode.com/profile.php?rid=wh8w3qHLvEGL,"{'lat': '33.4059002309384', 'lng': '126.25644378043'}",33.40590023,126.2564438,09:00,20:00,09:00,20:00, https://api.cdn.visitjeju.net/photomng/thumbnailpath/201903/25/d3fc5a56-abf0-438d-8a0a-dd724296a3e3.JPG,False,False,False,True,False,False,False,False,False,"#푸딩 #우뭇가사리 #수제푸딩
#음식 #밀크티 #커스터드푸딩",137.0,False,514
시안,제주특별자치도 서귀포시 성산읍 일출로 288,010-7477-2295,데이트,"뷰맛집, 오션뷰, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=JrTN8AeWtgHL,"{'lat': '33.4631130044735', 'lng': '126.93522134166'}",33.463113,126.9352213,06:00,17:00,06:00,17:00,https://api.cdn.visitjeju.net/photomng/imgpath/202207/06/a1830d30-de9c-4ad9-9996-4abafa47997e.jpg,True,False,False,False,False,False,False,True,True,"#음식 #안전여행스탬프 #식당
#콩나물해장국 #전복죽 #우동 #소불고기덮밥 #해물라면 #해장라면 #해물짬뽕라면",62.5,False,515
우영담,제주특별자치도 제주시 애월읍 애월로 86,0507-1341-0138,"식사모임, 부모님","서민적인, 시원, 아침식사, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=b7bdqc9U7IZN,"{'lat': '33.4643020679784', 'lng': '126.316619092598'}",33.46430207,126.3166191,9:00,19:30,9:00,19:30,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/62bc8426-fa4c-49ce-bf3f-1616e39cbb4d.jpg,True,True,False,False,False,False,False,False,False,"#애월 #전복요리 #전복돌솥밥
#전복구이 #전복회 #전복게우젓 #간장게장 #전복죽 #전복뚝배기",64.1,False,516
우주파,제주특별자치도 제주시 탑동로 81,0507-1318-9478,"술모임, 데이트","이국적/이색적, 오션뷰, 저녁식사, 테라스, 야외좌석, 주차",https://www.diningcode.com/profile.php?rid=EHmNS0xivAIL,"{'lat': '33.5176883635415', 'lng': '126.516730341045'}",33.51768836,126.5167303,17:00,0:00,17:00,0:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/27/48a667a2-e6fd-443f-b8f2-22c6788e6312.jpeg,True,False,False,False,False,False,False,True,True,"#제주시내 #탑동 #펍
#파스타 #칵테일 #맥주 #와인 #데낄라 #위스키",65.4,False,517
원항아리칼국수보쌈,제주특별자치도 제주시 복지로1길 11,064-757-0370,해장용,"서민적인, 점심맛집, 아침식사, 점심식사, 저녁식사, 셀프코너",https://www.diningcode.com/profile.php?rid=iDq8T6t8yV9b,"{'lat': '33.4886399883144', 'lng': '126.520395991852'}",33.48863999,126.520396,10:00,19:50,10:00,19:50,https://api.cdn.visitjeju.net/photomng/imgpath/201807/12/4f96be1d-707b-47ec-bd94-7fcf70229a02.JPG,False,True,False,False,False,False,False,False,False,"#냉콩칼국수 #수제만두 #빙떡
#음식 #보쌈 #칼국수 #닭칼국수 #해물칼국수 #수육 #만두 #소고기김밥 #김치칼국수 #메밀칼국수",68.0,False,518
윌라라,제주특별자치도 서귀포시 성산읍 성산중앙로 33,0507-1404-5120,"식객허영만의백반기행, 데이트, 술모임","캐주얼한, 예약, 점심식사, 연중무휴, 무료주차",https://www.diningcode.com/profile.php?rid=iFrsgGtNrt4e,"{'lat': '33.4628904334584', 'lng': '126.932916269112'}",33.46289043,126.9329163,12:00,23:30,12:00,23:30,https://api.cdn.visitjeju.net/photomng/imgpath/201903/05/8e5079a3-c5a2-412a-b6e7-c397d4119df1.jpg,True,False,False,False,False,False,True,False,False,"#피쉬앤칩스 #맥주 #음식
#브런치 #감자튀김 #새우튀김 #치즈스틱 #피쉬&칩스 #샐러드 #튀김 #모히또 #아메리카노 #우수관광사업체",82.2,False,519
윤옥,제주특별자치도 제주시 구남동2길 19-4,0507-1318-4636,혼밥,"조용한, 자가제면, 점심식사, 저녁식사, 바테이블, 주차",https://www.diningcode.com/profile.php?rid=AfKg7wvGrcEs,"{'lat': '33.489165914306', 'lng': '126.535744300138'}",33.48916591,126.5357443,11:30,20:00,11:30,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/1462126b-fff7-48ee-ab65-9528e518cd1a.jpg,True,False,False,False,False,True,False,False,False,"#라멘 #제주시라멘 #자가제면
#음식 #식당 #라면",66.0,False,520
